start_id,type,end_id
K_R2_8178AD6FD9,CONCEPT_PREREQUISITE_FOR,K_R2_29E061D36A
K_R2_8178AD6FD9,CONCEPT_PREREQUISITE_FOR,K_R2_5CA1AA1776
K_R2_8178AD6FD9,CONCEPT_PREREQUISITE_FOR,K_R2_67187AB4E7
K_R2_8178AD6FD9,CONCEPT_PREREQUISITE_FOR,K_R2_86EA597CEA
K_R2_8178AD6FD9,CONCEPT_PREREQUISITE_FOR,K_R2_B
K_R2_8178AD6FD9,CONCEPT_PREREQUISITE_FOR,K_R2_E90A6AC6D5
K_R2_8178AD6FD9,CONCEPT_PREREQUISITE_FOR,K_R2_EF9F84A928
K_R2_A81CEBB79E,CONCEPT_PREREQUISITE_FOR,K_ALGORITHM
K_R2_B60BE3D037,CONCEPT_PREREQUISITE_FOR,K_R2_75D2ECDFAA
K_R2_C3352D9284,CONCEPT_PREREQUISITE_FOR,K_R2_B
K_R2_C39672201F,CONCEPT_PREREQUISITE_FOR,K_MACHINE_LEARNING
K_R2_C39672201F,CONCEPT_PREREQUISITE_FOR,K_NLP
K_R2_C39672201F,CONCEPT_PREREQUISITE_FOR,K_R2_68051BF4AA
K_R2_C39672201F,CONCEPT_PREREQUISITE_FOR,K_R2_84D8D91E2E
K_R2_C39672201F,CONCEPT_PREREQUISITE_FOR,K_R2_FFB93BB549
K_R2_C451C4BE74,CONCEPT_PREREQUISITE_FOR,K_R2_B
K_R2_C451C4BE74,CONCEPT_PREREQUISITE_FOR,K_R2_C3352D9284
K_R2_CC4DD1DA7E,CONCEPT_PREREQUISITE_FOR,K_R2_5D7E2F933B
K_R2_CC4DD1DA7E,CONCEPT_PREREQUISITE_FOR,K_R2_KMP
K_R2_D325B64A0A,CONCEPT_PREREQUISITE_FOR,K_NLP
K_R2_D74F2F1388,CONCEPT_PREREQUISITE_FOR,K_R2_35864A63CF
K_R2_D74F2F1388,CONCEPT_PREREQUISITE_FOR,K_X_2FFA6E25C2
K_R2_D8976EEE6A,CONCEPT_PREREQUISITE_FOR,K_ALGORITHM
K_R2_D8976EEE6A,CONCEPT_PREREQUISITE_FOR,K_R2_BC943D32A8
K_R2_UNIX,CONCEPT_PREREQUISITE_FOR,K_R2_74B83B6305
K_X_12CD40FD6D,CONCEPT_PREREQUISITE_FOR,K_R2_0D55064C3D
K_X_12CD40FD6D,CONCEPT_PREREQUISITE_FOR,K_R2_197853DD2C
K_X_12CD40FD6D,CONCEPT_PREREQUISITE_FOR,K_R2_31D159014E
K_X_12CD40FD6D,CONCEPT_PREREQUISITE_FOR,K_R2_E91CCB7DFD
K_X_28817E6386,CONCEPT_PREREQUISITE_FOR,K_MACHINE_LEARNING
K_X_28817E6386,CONCEPT_PREREQUISITE_FOR,K_NLP
K_X_28817E6386,CONCEPT_PREREQUISITE_FOR,K_R2_18F0C4BBC8
K_X_28817E6386,CONCEPT_PREREQUISITE_FOR,K_R2_BC943D32A8
K_X_870A51BA2A,CONCEPT_PREREQUISITE_FOR,K_R2_1F686171DA
K_X_870A51BA2A,CONCEPT_PREREQUISITE_FOR,K_R2_2B89C3079C
K_X_870A51BA2A,CONCEPT_PREREQUISITE_FOR,K_R2_60958376B0
K_X_870A51BA2A,CONCEPT_PREREQUISITE_FOR,K_X_7A9DD6AF49
C_11E662DAA2,COVERS_KNOWLEDGE,K_0DBF010751
C_11E662DAA2,COVERS_KNOWLEDGE,K_61ACB12287
C_11E662DAA2,COVERS_KNOWLEDGE,K_9F1067C507
C_11E662DAA2,COVERS_KNOWLEDGE,K_X_156C6111CC
C_1D0786508B,COVERS_KNOWLEDGE,K_26129816AE
C_1D0786508B,COVERS_KNOWLEDGE,K_88CD2170A4
C_1D0786508B,COVERS_KNOWLEDGE,K_X_788641A645
C_1D0786508B,COVERS_KNOWLEDGE,K_X_99AC9E4FD9
C_45360D9B78,COVERS_KNOWLEDGE,K_A767005111
C_45360D9B78,COVERS_KNOWLEDGE,K_C2209C7489
C_45360D9B78,COVERS_KNOWLEDGE,K_E48B39B086
C_45360D9B78,COVERS_KNOWLEDGE,K_X_7C0C70B7B4
C_67BBECAD20,COVERS_KNOWLEDGE,K_2D40AAF851
